Player,Year,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jamaal Magloire,2008,C,29.0,NJN,24.0,2.0,259.0,15.0,49.0,0.306,0.0,0.0,0.0,15.0,49.0,0.306,0.306,14.0,31.0,0.452,18.0,63.0,81.0,7.0,0.0,10.0,23.0,42.0,44.0
Jamaal Magloire,2008,C,29.0,DAL,7.0,0.0,27.0,3.0,6.0,0.5,0.0,0.0,0.0,3.0,6.0,0.5,0.5,6.0,13.0,0.462,1.0,7.0,8.0,0.0,1.0,0.0,7.0,8.0,12.0
Ian Mahinmi,2008,C,21.0,SAS,6.0,0.0,23.0,6.0,12.0,0.5,0.0,0.0,0.0,6.0,12.0,0.5,0.5,9.0,9.0,1.0,0.0,5.0,5.0,1.0,0.0,4.0,2.0,4.0,21.0
Stephon Marbury,2008,PG,30.0,NYK,24.0,19.0,805.0,111.0,265.0,0.419,28.0,74.0,0.378,83.0,191.0,0.435,0.472,83.0,116.0,0.716,17.0,42.0,59.0,113.0,21.0,2.0,48.0,57.0,333.0
Shawn Marion,2008,PF,29.0,TOT,63.0,62.0,2315.0,400.0,787.0,0.508,66.0,198.0,0.333,334.0,589.0,0.567,0.55,106.0,150.0,0.707,136.0,507.0,643.0,138.0,125.0,85.0,86.0,150.0,972.0
Shawn Marion,2008,PF,29.0,PHO,47.0,47.0,1713.0,304.0,578.0,0.526,58.0,167.0,0.347,246.0,411.0,0.599,0.576,77.0,108.0,0.713,86.0,378.0,464.0,98.0,95.0,70.0,49.0,117.0,743.0
Shawn Marion,2008,PF,29.0,MIA,16.0,15.0,602.0,96.0,209.0,0.459,8.0,31.0,0.258,88.0,178.0,0.494,0.478,29.0,42.0,0.69,50.0,129.0,179.0,40.0,30.0,15.0,37.0,33.0,229.0
Sean Marks,2008,C,32.0,PHO,19.0,0.0,130.0,23.0,43.0,0.535,1.0,4.0,0.25,22.0,39.0,0.564,0.547,12.0,19.0,0.632,9.0,27.0,36.0,4.0,3.0,10.0,8.0,23.0,59.0
Donyell Marshall,2008,PF,34.0,TOT,26.0,1.0,340.0,32.0,98.0,0.327,15.0,53.0,0.283,17.0,45.0,0.378,0.403,19.0,22.0,0.864,24.0,52.0,76.0,10.0,6.0,16.0,15.0,31.0,98.0
Donyell Marshall,2008,PF,34.0,CLE,11.0,1.0,156.0,13.0,44.0,0.295,8.0,23.0,0.348,5.0,21.0,0.238,0.386,7.0,9.0,0.778,9.0,21.0,30.0,5.0,2.0,9.0,6.0,16.0,41.0
Donyell Marshall,2008,PF,34.0,SEA,15.0,0.0,184.0,19.0,54.0,0.352,7.0,30.0,0.233,12.0,24.0,0.5,0.417,12.0,13.0,0.923,15.0,31.0,46.0,5.0,4.0,7.0,9.0,15.0,57.0
Darrick Martin,2008,PG,36.0,TOR,17.0,0.0,141.0,10.0,43.0,0.233,2.0,16.0,0.125,8.0,27.0,0.296,0.256,5.0,6.0,0.833,3.0,4.0,7.0,21.0,6.0,0.0,1.0,12.0,27.0
Kenyon Martin,2008,PF,30.0,DEN,71.0,71.0,2159.0,376.0,699.0,0.538,2.0,11.0,0.182,374.0,688.0,0.544,0.539,123.0,212.0,0.58,105.0,356.0,461.0,90.0,88.0,85.0,91.0,235.0,877.0
Kevin Martin,2008,SG,24.0,SAC,61.0,57.0,2216.0,417.0,914.0,0.456,107.0,266.0,0.402,310.0,648.0,0.478,0.515,502.0,578.0,0.869,48.0,225.0,273.0,129.0,62.0,5.0,131.0,150.0,1443.0
Desmond Mason,2008,SF,30.0,MIL,59.0,56.0,1702.0,230.0,477.0,0.482,0.0,0.0,0.0,230.0,477.0,0.482,0.482,114.0,173.0,0.659,75.0,181.0,256.0,121.0,40.0,30.0,83.0,106.0,574.0
Roger Mason,2008,PG,27.0,WAS,80.0,9.0,1708.0,266.0,600.0,0.443,130.0,327.0,0.398,136.0,273.0,0.498,0.552,62.0,71.0,0.873,17.0,113.0,130.0,134.0,40.0,18.0,69.0,140.0,724.0
Jason Maxiell,2008,C,24.0,DET,82.0,7.0,1768.0,240.0,446.0,0.538,0.0,1.0,0.0,240.0,445.0,0.539,0.538,171.0,270.0,0.633,177.0,256.0,433.0,46.0,21.0,94.0,71.0,183.0,651.0
Rashad McCants,2008,SG,23.0,MIN,75.0,24.0,2020.0,428.0,944.0,0.453,142.0,349.0,0.407,286.0,595.0,0.481,0.529,116.0,155.0,0.748,50.0,156.0,206.0,162.0,66.0,18.0,172.0,234.0,1114.0
Jelani McCoy,2008,C,30.0,DEN,6.0,1.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,6.0,7.0,0.0,0.0,5.0,4.0,7.0,3.0
Antonio McDyess,2008,PF,33.0,DET,78.0,78.0,2285.0,293.0,600.0,0.488,0.0,2.0,0.0,293.0,598.0,0.49,0.488,97.0,156.0,0.622,204.0,462.0,666.0,89.0,61.0,53.0,75.0,246.0,683.0
Tracy McGrady*,2008,SG,28.0,HOU,66.0,62.0,2440.0,548.0,1307.0,0.419,86.0,295.0,0.292,462.0,1012.0,0.457,0.452,245.0,358.0,0.684,42.0,297.0,339.0,387.0,68.0,30.0,160.0,91.0,1427.0
Dominic McGuire,2008,SG,22.0,WAS,70.0,1.0,695.0,39.0,103.0,0.379,1.0,6.0,0.167,38.0,97.0,0.392,0.383,14.0,32.0,0.438,53.0,86.0,139.0,40.0,20.0,26.0,40.0,76.0,93.0
Jeff McInnis,2008,PG,33.0,CHA,54.0,26.0,1410.0,108.0,249.0,0.434,3.0,19.0,0.158,105.0,230.0,0.457,0.44,23.0,30.0,0.767,16.0,80.0,96.0,220.0,23.0,3.0,76.0,120.0,242.0
Josh McRoberts,2008,PF,20.0,POR,8.0,0.0,28.0,6.0,10.0,0.6,0.0,1.0,0.0,6.0,9.0,0.667,0.6,0.0,0.0,0.0,2.0,8.0,10.0,2.0,1.0,0.0,2.0,1.0,12.0
Chris Mihm,2008,C,28.0,LAL,23.0,5.0,278.0,32.0,95.0,0.337,0.0,0.0,0.0,32.0,95.0,0.337,0.337,18.0,27.0,0.667,28.0,49.0,77.0,13.0,4.0,14.0,17.0,42.0,82.0
C.J. Miles,2008,SG,20.0,UTA,60.0,13.0,689.0,113.0,236.0,0.479,30.0,77.0,0.39,83.0,159.0,0.522,0.542,41.0,52.0,0.788,16.0,62.0,78.0,53.0,32.0,8.0,27.0,98.0,297.0
Darko Miličić,2008,C,22.0,MEM,70.0,64.0,1663.0,219.0,500.0,0.438,0.0,1.0,0.0,219.0,499.0,0.439,0.438,67.0,121.0,0.554,127.0,297.0,424.0,58.0,32.0,114.0,101.0,185.0,505.0
Andre Miller,2008,PG,31.0,PHI,82.0,82.0,3016.0,569.0,1156.0,0.492,3.0,34.0,0.088,566.0,1122.0,0.504,0.494,257.0,333.0,0.772,95.0,229.0,324.0,565.0,105.0,6.0,206.0,181.0,1398.0
Brad Miller,2008,C,31.0,SAC,72.0,72.0,2513.0,337.0,728.0,0.463,28.0,90.0,0.311,309.0,638.0,0.484,0.482,262.0,309.0,0.848,167.0,514.0,681.0,264.0,69.0,74.0,164.0,247.0,964.0
Mike Miller,2008,SG,27.0,MEM,70.0,70.0,2474.0,414.0,824.0,0.502,155.0,359.0,0.432,259.0,465.0,0.557,0.596,164.0,212.0,0.774,51.0,416.0,467.0,240.0,35.0,16.0,182.0,145.0,1147.0
Paul Millsap,2008,PF,22.0,UTA,82.0,2.0,1702.0,253.0,502.0,0.504,0.0,4.0,0.0,253.0,498.0,0.508,0.504,155.0,229.0,0.677,167.0,293.0,460.0,81.0,72.0,73.0,87.0,269.0,661.0
Yao Ming*,2008,C,27.0,HOU,55.0,55.0,2044.0,432.0,852.0,0.507,0.0,2.0,0.0,432.0,850.0,0.508,0.507,345.0,406.0,0.85,172.0,422.0,594.0,129.0,25.0,111.0,183.0,171.0,1209.0
Cuttino Mobley,2008,SG,32.0,LAC,77.0,38.0,2702.0,377.0,870.0,0.433,67.0,192.0,0.349,310.0,678.0,0.457,0.472,163.0,199.0,0.819,50.0,225.0,275.0,202.0,78.0,34.0,123.0,152.0,984.0
Nazr Mohammed,2008,C,30.0,TOT,82.0,29.0,1650.0,272.0,528.0,0.515,0.0,1.0,0.0,272.0,527.0,0.516,0.515,95.0,163.0,0.583,194.0,300.0,494.0,72.0,45.0,60.0,101.0,230.0,639.0
Nazr Mohammed,2008,C,30.0,DET,21.0,0.0,228.0,28.0,59.0,0.475,0.0,1.0,0.0,28.0,58.0,0.483,0.475,13.0,30.0,0.433,29.0,44.0,73.0,6.0,7.0,8.0,11.0,36.0,69.0
Nazr Mohammed,2008,C,30.0,CHA,61.0,29.0,1422.0,244.0,469.0,0.52,0.0,0.0,0.0,244.0,469.0,0.52,0.52,82.0,133.0,0.617,165.0,256.0,421.0,66.0,38.0,52.0,90.0,194.0,570.0
Jamario Moon,2008,SF,27.0,TOR,78.0,75.0,2166.0,279.0,575.0,0.485,40.0,122.0,0.328,239.0,453.0,0.528,0.52,63.0,85.0,0.741,92.0,392.0,484.0,90.0,80.0,108.0,51.0,152.0,661.0
Mikki Moore,2008,PF,32.0,SAC,82.0,79.0,2385.0,282.0,489.0,0.577,0.0,2.0,0.0,282.0,487.0,0.579,0.577,134.0,182.0,0.736,160.0,334.0,494.0,84.0,35.0,46.0,110.0,310.0,698.0
Randolph Morris,2008,C,22.0,NYK,18.0,2.0,181.0,21.0,58.0,0.362,0.0,0.0,0.0,21.0,58.0,0.362,0.362,14.0,29.0,0.483,12.0,25.0,37.0,2.0,4.0,2.0,9.0,37.0,56.0
Alonzo Mourning*,2008,C,37.0,MIA,25.0,0.0,389.0,52.0,95.0,0.547,0.0,0.0,0.0,52.0,95.0,0.547,0.547,45.0,76.0,0.592,34.0,59.0,93.0,7.0,4.0,42.0,25.0,56.0,149.0
Troy Murphy,2008,PF,27.0,IND,75.0,61.0,2106.0,315.0,693.0,0.455,94.0,236.0,0.398,221.0,457.0,0.484,0.522,192.0,241.0,0.797,108.0,435.0,543.0,165.0,49.0,32.0,96.0,217.0,916.0
Ronald Murray,2008,PG,28.0,TOT,42.0,19.0,874.0,154.0,367.0,0.42,20.0,63.0,0.317,134.0,304.0,0.441,0.447,68.0,98.0,0.694,23.0,60.0,83.0,144.0,38.0,4.0,84.0,50.0,396.0
Ronald Murray,2008,PG,28.0,DET,19.0,2.0,347.0,57.0,139.0,0.41,6.0,27.0,0.222,51.0,112.0,0.455,0.432,22.0,37.0,0.595,13.0,23.0,36.0,64.0,13.0,1.0,31.0,19.0,142.0
Ronald Murray,2008,PG,28.0,IND,23.0,17.0,527.0,97.0,228.0,0.425,14.0,36.0,0.389,83.0,192.0,0.432,0.456,46.0,61.0,0.754,10.0,37.0,47.0,80.0,25.0,3.0,53.0,31.0,254.0
Dikembe Mutombo*,2008,C,41.0,HOU,39.0,25.0,619.0,43.0,80.0,0.538,0.0,0.0,0.0,43.0,80.0,0.538,0.538,32.0,45.0,0.711,68.0,131.0,199.0,5.0,11.0,48.0,17.0,55.0,118.0
Boštjan Nachbar,2008,PF,27.0,NJN,75.0,1.0,1660.0,245.0,609.0,0.402,94.0,262.0,0.359,151.0,347.0,0.435,0.479,154.0,196.0,0.786,56.0,204.0,260.0,88.0,44.0,21.0,85.0,182.0,738.0
Eduardo Nájera,2008,PF,31.0,DEN,78.0,3.0,1664.0,174.0,368.0,0.473,53.0,147.0,0.361,121.0,221.0,0.548,0.545,63.0,89.0,0.708,113.0,224.0,337.0,95.0,69.0,40.0,59.0,199.0,464.0
Steve Nash*,2008,PG,33.0,PHO,81.0,81.0,2780.0,485.0,962.0,0.504,179.0,381.0,0.47,306.0,581.0,0.527,0.597,222.0,245.0,0.906,28.0,254.0,282.0,898.0,53.0,5.0,295.0,113.0,1371.0
Juan Carlos Navarro,2008,SG,27.0,MEM,82.0,30.0,2117.0,308.0,766.0,0.402,156.0,432.0,0.361,152.0,334.0,0.455,0.504,124.0,146.0,0.849,34.0,176.0,210.0,177.0,48.0,1.0,134.0,94.0,896.0
Jameer Nelson,2008,PG,25.0,ORL,69.0,62.0,1961.0,283.0,603.0,0.469,64.0,154.0,0.416,219.0,449.0,0.488,0.522,125.0,151.0,0.828,28.0,215.0,243.0,383.0,63.0,4.0,141.0,167.0,755.0
Rasho Nesterović,2008,C,31.0,TOR,71.0,39.0,1486.0,257.0,467.0,0.55,1.0,3.0,0.333,256.0,464.0,0.552,0.551,37.0,49.0,0.755,130.0,212.0,342.0,82.0,20.0,52.0,60.0,132.0,552.0
Ira Newble,2008,SG-SF,33.0,TOT,49.0,13.0,698.0,76.0,174.0,0.437,16.0,49.0,0.327,60.0,125.0,0.48,0.483,20.0,26.0,0.769,47.0,78.0,125.0,18.0,28.0,8.0,34.0,69.0,188.0
Ira Newble,2008,SG,33.0,CLE,41.0,13.0,650.0,71.0,158.0,0.449,15.0,45.0,0.333,56.0,113.0,0.496,0.497,20.0,26.0,0.769,41.0,73.0,114.0,14.0,27.0,7.0,31.0,64.0,177.0
Ira Newble,2008,SF,33.0,SEA,2.0,0.0,17.0,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
Ira Newble,2008,SF,33.0,LAL,6.0,0.0,31.0,3.0,9.0,0.333,1.0,2.0,0.5,2.0,7.0,0.286,0.389,0.0,0.0,0.0,6.0,5.0,11.0,3.0,1.0,1.0,3.0,5.0,7.0
Demetris Nichols,2008,SF,23.0,TOT,14.0,0.0,44.0,6.0,23.0,0.261,3.0,13.0,0.231,3.0,10.0,0.3,0.326,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,4.0,4.0,15.0
Demetris Nichols,2008,SF,23.0,CLE,3.0,0.0,14.0,1.0,8.0,0.125,0.0,3.0,0.0,1.0,5.0,0.2,0.125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Demetris Nichols,2008,SF,23.0,CHI,11.0,0.0,30.0,5.0,15.0,0.333,3.0,10.0,0.3,2.0,5.0,0.4,0.433,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,2.0,4.0,13.0
Joakim Noah,2008,C,22.0,CHI,74.0,31.0,1534.0,177.0,367.0,0.482,0.0,1.0,0.0,177.0,366.0,0.484,0.482,134.0,194.0,0.691,174.0,242.0,416.0,84.0,68.0,64.0,89.0,173.0,488.0
Andrés Nocioni,2008,SF,28.0,CHI,82.0,27.0,2021.0,379.0,877.0,0.432,126.0,346.0,0.364,253.0,531.0,0.476,0.504,196.0,243.0,0.807,48.0,294.0,342.0,95.0,25.0,43.0,133.0,245.0,1080.0
Steve Novak,2008,SF,24.0,HOU,35.0,0.0,264.0,49.0,102.0,0.48,34.0,71.0,0.479,15.0,31.0,0.484,0.647,3.0,4.0,0.75,4.0,31.0,35.0,6.0,2.0,3.0,4.0,17.0,135.0
Dirk Nowitzki,2008,PF,29.0,DAL,77.0,77.0,2769.0,630.0,1314.0,0.479,79.0,220.0,0.359,551.0,1094.0,0.504,0.51,478.0,544.0,0.879,95.0,564.0,659.0,266.0,51.0,71.0,160.0,198.0,1817.0
Patrick O'Bryant,2008,C,21.0,GSW,24.0,0.0,99.0,16.0,29.0,0.552,0.0,0.0,0.0,16.0,29.0,0.552,0.552,3.0,5.0,0.6,10.0,19.0,29.0,4.0,4.0,9.0,7.0,27.0,35.0
Jermaine O'Neal,2008,C,29.0,IND,42.0,34.0,1206.0,225.0,512.0,0.439,0.0,5.0,0.0,225.0,507.0,0.444,0.439,121.0,163.0,0.742,82.0,201.0,283.0,93.0,20.0,87.0,106.0,129.0,571.0
Shaquille O'Neal*,2008,C,35.0,TOT,61.0,61.0,1748.0,331.0,558.0,0.593,0.0,0.0,0.0,331.0,558.0,0.593,0.593,170.0,338.0,0.503,166.0,388.0,554.0,93.0,32.0,88.0,181.0,228.0,832.0
Shaquille O'Neal*,2008,C,35.0,MIA,33.0,33.0,945.0,191.0,329.0,0.581,0.0,0.0,0.0,191.0,329.0,0.581,0.581,88.0,178.0,0.494,99.0,159.0,258.0,45.0,19.0,54.0,98.0,134.0,470.0
Shaquille O'Neal*,2008,C,35.0,PHO,28.0,28.0,803.0,140.0,229.0,0.611,0.0,0.0,0.0,140.0,229.0,0.611,0.611,82.0,160.0,0.513,67.0,229.0,296.0,48.0,13.0,34.0,83.0,94.0,362.0
Fabricio Oberto,2008,PF,32.0,SAS,82.0,64.0,1644.0,180.0,296.0,0.608,0.0,1.0,0.0,180.0,295.0,0.61,0.608,37.0,61.0,0.607,153.0,277.0,430.0,95.0,37.0,20.0,51.0,203.0,397.0
Lamar Odom,2008,PF,28.0,LAL,77.0,77.0,2921.0,417.0,795.0,0.525,31.0,113.0,0.274,386.0,682.0,0.566,0.544,229.0,328.0,0.698,197.0,622.0,819.0,273.0,75.0,72.0,156.0,222.0,1094.0
Emeka Okafor,2008,C,25.0,CHA,82.0,82.0,2718.0,460.0,860.0,0.535,0.0,0.0,0.0,460.0,860.0,0.535,0.535,213.0,374.0,0.57,255.0,621.0,876.0,70.0,62.0,138.0,164.0,241.0,1133.0
Mehmet Okur,2008,C,28.0,UTA,72.0,72.0,2390.0,374.0,841.0,0.445,114.0,294.0,0.388,260.0,547.0,0.475,0.512,185.0,230.0,0.804,132.0,424.0,556.0,145.0,55.0,29.0,104.0,236.0,1047.0
Kevin Ollie,2008,SG,35.0,PHI,40.0,0.0,300.0,29.0,69.0,0.42,0.0,1.0,0.0,29.0,68.0,0.426,0.42,12.0,15.0,0.8,4.0,15.0,19.0,38.0,10.0,0.0,5.0,28.0,70.0
Bo Outlaw,2008,PF,36.0,ORL,2.0,0.0,7.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
Travis Outlaw,2008,PF,23.0,POR,82.0,6.0,2186.0,417.0,964.0,0.433,40.0,101.0,0.396,377.0,863.0,0.437,0.453,218.0,294.0,0.741,96.0,280.0,376.0,106.0,59.0,63.0,107.0,173.0,1092.0
Andre Owens,2008,PG,27.0,IND,31.0,7.0,392.0,40.0,107.0,0.374,18.0,40.0,0.45,22.0,67.0,0.328,0.458,25.0,34.0,0.735,13.0,34.0,47.0,47.0,13.0,3.0,24.0,37.0,123.0
Zaza Pachulia,2008,C,23.0,ATL,62.0,5.0,944.0,107.0,245.0,0.437,0.0,3.0,0.0,107.0,242.0,0.442,0.437,108.0,153.0,0.706,89.0,159.0,248.0,36.0,24.0,13.0,69.0,140.0,322.0
Jannero Pargo,2008,SG,28.0,NOH,80.0,5.0,1497.0,254.0,652.0,0.39,65.0,186.0,0.349,189.0,466.0,0.406,0.439,71.0,81.0,0.877,26.0,104.0,130.0,192.0,50.0,5.0,93.0,123.0,644.0
Anthony Parker,2008,SG,32.0,TOR,82.0,82.0,2634.0,395.0,829.0,0.476,133.0,304.0,0.438,262.0,525.0,0.499,0.557,102.0,125.0,0.816,50.0,284.0,334.0,183.0,79.0,17.0,87.0,157.0,1025.0
Smush Parker,2008,PG,26.0,TOT,28.0,2.0,592.0,64.0,184.0,0.348,18.0,78.0,0.231,46.0,106.0,0.434,0.397,19.0,28.0,0.679,4.0,47.0,51.0,84.0,24.0,6.0,44.0,60.0,165.0
Smush Parker,2008,PG,26.0,MIA,9.0,0.0,183.0,17.0,54.0,0.315,6.0,24.0,0.25,11.0,30.0,0.367,0.37,3.0,4.0,0.75,2.0,17.0,19.0,15.0,5.0,3.0,8.0,13.0,43.0
Smush Parker,2008,PG,26.0,LAC,19.0,2.0,409.0,47.0,130.0,0.362,12.0,54.0,0.222,35.0,76.0,0.461,0.408,16.0,24.0,0.667,2.0,30.0,32.0,69.0,19.0,3.0,36.0,47.0,122.0
Tony Parker,2008,PG,25.0,SAS,69.0,68.0,2312.0,515.0,1043.0,0.494,17.0,66.0,0.258,498.0,977.0,0.51,0.502,248.0,347.0,0.715,30.0,191.0,221.0,411.0,55.0,8.0,164.0,93.0,1295.0
Ruben Patterson,2008,SF,32.0,LAC,20.0,5.0,327.0,39.0,86.0,0.453,0.0,2.0,0.0,39.0,84.0,0.464,0.453,24.0,43.0,0.558,24.0,40.0,64.0,17.0,21.0,7.0,27.0,37.0,102.0
Chris Paul,2008,PG,22.0,NOH,80.0,80.0,3006.0,630.0,1291.0,0.488,92.0,249.0,0.369,538.0,1042.0,0.516,0.524,332.0,390.0,0.851,62.0,259.0,321.0,925.0,217.0,4.0,201.0,185.0,1684.0
Sasha Pavlović,2008,SG,24.0,CLE,51.0,45.0,1188.0,146.0,403.0,0.362,34.0,114.0,0.298,112.0,289.0,0.388,0.404,53.0,77.0,0.688,35.0,93.0,128.0,82.0,29.0,6.0,55.0,117.0,379.0
Oleksiy Pecherov,2008,C,22.0,WAS,35.0,0.0,320.0,44.0,125.0,0.352,17.0,60.0,0.283,27.0,65.0,0.415,0.42,20.0,31.0,0.645,21.0,45.0,66.0,7.0,6.0,5.0,17.0,30.0,125.0
Kendrick Perkins,2008,C,23.0,BOS,78.0,78.0,1912.0,214.0,348.0,0.615,0.0,1.0,0.0,214.0,347.0,0.617,0.615,114.0,183.0,0.623,145.0,329.0,474.0,84.0,31.0,114.0,125.0,242.0,542.0
Kosta Perović,2008,C,22.0,GSW,7.0,0.0,38.0,3.0,10.0,0.3,0.0,0.0,0.0,3.0,10.0,0.3,0.3,4.0,6.0,0.667,6.0,7.0,13.0,1.0,0.0,2.0,1.0,6.0,10.0
Morris Peterson,2008,SG,30.0,NOH,76.0,76.0,1796.0,215.0,516.0,0.417,113.0,287.0,0.394,102.0,229.0,0.445,0.526,65.0,85.0,0.765,36.0,170.0,206.0,67.0,47.0,7.0,41.0,125.0,608.0
Johan Petro,2008,C,22.0,SEA,72.0,28.0,1310.0,184.0,439.0,0.419,0.0,1.0,0.0,184.0,438.0,0.42,0.419,64.0,87.0,0.736,98.0,272.0,370.0,32.0,35.0,42.0,73.0,173.0,432.0
Eric Piatkowski,2008,SF,37.0,PHO,16.0,0.0,113.0,12.0,33.0,0.364,11.0,26.0,0.423,1.0,7.0,0.143,0.53,4.0,4.0,1.0,1.0,11.0,12.0,10.0,0.0,1.0,6.0,11.0,39.0
Paul Pierce,2008,SF,30.0,BOS,80.0,80.0,2874.0,509.0,1098.0,0.464,143.0,365.0,0.392,366.0,733.0,0.499,0.529,409.0,485.0,0.843,53.0,358.0,411.0,363.0,101.0,36.0,221.0,200.0,1570.0
Mickaël Piétrus,2008,SF,25.0,GSW,66.0,16.0,1316.0,170.0,387.0,0.439,66.0,183.0,0.361,104.0,204.0,0.51,0.525,66.0,98.0,0.673,67.0,175.0,242.0,49.0,66.0,43.0,48.0,200.0,472.0
Scot Pollard,2008,C,32.0,BOS,22.0,0.0,173.0,12.0,23.0,0.522,0.0,0.0,0.0,12.0,23.0,0.522,0.522,15.0,22.0,0.682,14.0,23.0,37.0,3.0,3.0,6.0,5.0,43.0,39.0
James Posey,2008,PF,31.0,BOS,74.0,2.0,1821.0,173.0,414.0,0.418,106.0,279.0,0.38,67.0,135.0,0.496,0.546,93.0,115.0,0.809,30.0,292.0,322.0,114.0,72.0,19.0,65.0,182.0,545.0
Leon Powe,2008,C,24.0,BOS,56.0,5.0,809.0,154.0,269.0,0.572,0.0,1.0,0.0,154.0,268.0,0.575,0.572,137.0,193.0,0.71,95.0,132.0,227.0,15.0,15.0,16.0,43.0,127.0,445.0
Josh Powell,2008,C,25.0,LAC,64.0,25.0,1228.0,145.0,315.0,0.46,0.0,3.0,0.0,145.0,312.0,0.465,0.46,63.0,87.0,0.724,115.0,216.0,331.0,47.0,14.0,23.0,65.0,130.0,353.0
Kasib Powell,2008,SF,26.0,MIA,11.0,4.0,304.0,35.0,95.0,0.368,8.0,33.0,0.242,27.0,62.0,0.435,0.411,6.0,9.0,0.667,8.0,36.0,44.0,18.0,9.0,2.0,5.0,18.0,84.0
Ronnie Price,2008,PG,24.0,UTA,61.0,3.0,588.0,88.0,204.0,0.431,26.0,75.0,0.347,62.0,129.0,0.481,0.495,26.0,38.0,0.684,8.0,38.0,46.0,78.0,32.0,3.0,30.0,83.0,228.0
Tayshaun Prince,2008,SF,27.0,DET,82.0,82.0,2694.0,421.0,940.0,0.448,53.0,146.0,0.363,368.0,794.0,0.463,0.476,185.0,241.0,0.768,109.0,289.0,398.0,268.0,42.0,33.0,91.0,90.0,1080.0
Gabe Pruitt,2008,PG,21.0,BOS,15.0,0.0,95.0,14.0,39.0,0.359,3.0,12.0,0.25,11.0,27.0,0.407,0.397,1.0,2.0,0.5,1.0,7.0,8.0,13.0,5.0,0.0,5.0,10.0,32.0
Joel Przybilla,2008,C,28.0,POR,77.0,67.0,1819.0,144.0,250.0,0.576,0.0,1.0,0.0,144.0,249.0,0.578,0.576,83.0,122.0,0.68,195.0,454.0,649.0,27.0,13.0,93.0,95.0,234.0,371.0
Chris Quinn,2008,PG,24.0,MIA,60.0,25.0,1340.0,158.0,373.0,0.424,64.0,159.0,0.403,94.0,214.0,0.439,0.509,85.0,98.0,0.867,11.0,107.0,118.0,178.0,46.0,4.0,55.0,90.0,465.0
Vladimir Radmanović,2008,SF,27.0,LAL,65.0,41.0,1483.0,198.0,437.0,0.453,95.0,234.0,0.406,103.0,203.0,0.507,0.562,52.0,65.0,0.8,56.0,159.0,215.0,123.0,46.0,12.0,73.0,147.0,543.0
Shavlik Randolph,2008,PF,24.0,PHI,9.0,0.0,27.0,4.0,14.0,0.286,0.0,0.0,0.0,4.0,14.0,0.286,0.286,0.0,0.0,0.0,9.0,2.0,11.0,3.0,1.0,3.0,2.0,5.0,8.0
Zach Randolph,2008,C,26.0,NYK,69.0,68.0,2244.0,486.0,1058.0,0.459,22.0,80.0,0.275,464.0,978.0,0.474,0.47,223.0,289.0,0.772,184.0,526.0,710.0,140.0,59.0,16.0,186.0,194.0,1217.0
Theo Ratliff,2008,C-PF,34.0,TOT,26.0,9.0,437.0,41.0,85.0,0.482,0.0,1.0,0.0,41.0,84.0,0.488,0.482,29.0,43.0,0.674,32.0,57.0,89.0,14.0,7.0,37.0,21.0,59.0,111.0
Theo Ratliff,2008,PF,34.0,MIN,10.0,6.0,214.0,23.0,45.0,0.511,0.0,1.0,0.0,23.0,44.0,0.523,0.511,17.0,25.0,0.68,13.0,26.0,39.0,7.0,3.0,19.0,12.0,30.0,63.0
Theo Ratliff,2008,C,34.0,DET,16.0,3.0,223.0,18.0,40.0,0.45,0.0,0.0,0.0,18.0,40.0,0.45,0.45,12.0,18.0,0.667,19.0,31.0,50.0,7.0,4.0,18.0,9.0,29.0,48.0
Michael Redd,2008,SG,28.0,MIL,72.0,71.0,2702.0,550.0,1243.0,0.442,130.0,359.0,0.362,420.0,884.0,0.475,0.495,402.0,490.0,0.82,85.0,224.0,309.0,247.0,65.0,13.0,181.0,120.0,1632.0
J.J. Redick,2008,SG,23.0,ORL,34.0,0.0,276.0,48.0,108.0,0.444,17.0,43.0,0.395,31.0,65.0,0.477,0.523,27.0,34.0,0.794,1.0,22.0,23.0,16.0,4.0,0.0,15.0,29.0,140.0
Chris Richard,2008,C,23.0,MIN,52.0,3.0,556.0,41.0,87.0,0.471,0.0,0.0,0.0,41.0,87.0,0.471,0.471,16.0,27.0,0.593,52.0,83.0,135.0,18.0,10.0,12.0,24.0,83.0,98.0
